state	min	max	mean	rates	root	lnL	lnL.p	lnL.h
41100	0.001	60.179	0.533	4	NA	-89.49	-1.75	-3.50
41200	0.001	60.179	0.598	4	NA	-94.15	0.00	-0.69
41300	0.001	60.179	0.547	4	NA	-89.66	0.00	-1.25
41400	0.001	60.179	0.534	4	NA	-92.02	0.00	-0.42
41500	0.001	60.179	0.534	4	NA	-92.02	-1.75	-3.50
41600	0.001	60.179	0.547	4	NA	-89.66	0.00	0.00
41700	0.001	60.179	0.547	4	NA	-89.66	0.00	0.69
41800	0.001	60.179	0.547	4	NA	-89.66	0.00	-0.69
41900	0.001	60.179	0.547	5	NA	-86.74	0.00	-0.56
42000	0.001	60.179	0.569	6	NA	-84.22	-2.16	-3.08
42100	0.001	60.179	0.571	6	NA	-83.29	0.00	-1.17
42200	0.001	60.179	0.583	7	NA	-81.49	0.00	-0.75
42300	0.001	60.179	0.562	7	NA	-82.29	0.00	0.69
42400	0.001	60.179	0.544	6	NA	-89.43	0.00	-0.78
42500	0.001	60.179	0.584	6	NA	-84.93	-2.16	-3.08
42600	0.001	60.179	0.584	6	NA	-84.93	0.00	-0.71
42700	0.001	60.179	0.584	6	NA	-84.93	0.00	-0.57
42800	0.001	60.179	0.584	6	NA	-84.93	-2.16	-3.08
42900	0.001	60.179	0.584	6	NA	-84.93	0.00	0.69
43000	0.041	60.179	0.575	6	NA	-85.54	0.00	-0.44
43100	0.043	60.179	0.571	5	NA	-86.62	0.00	-0.69
43200	0.043	60.179	0.571	5	NA	-86.62	0.00	-2.64
43300	0.043	60.179	0.571	5	NA	-86.62	-1.98	-3.27
43400	0.043	60.179	0.571	5	NA	-86.62	0.00	0.00
43500	0.075	60.179	0.580	4	NA	-93.10	0.00	-0.61
43600	0.080	60.179	1.415	3	NA	-102.27	0.00	-0.69
43700	0.080	60.179	1.455	3	NA	-99.43	0.00	-0.69
43800	0.080	60.179	0.571	3	NA	-96.14	0.00	-1.20
43900	0.063	60.179	0.562	4	NA	-91.80	0.00	-1.19
44000	0.063	60.179	0.559	4	NA	-92.40	0.00	-0.87
44100	0.063	60.179	0.559	4	NA	-92.40	0.00	-1.61
44200	0.077	60.179	0.561	3	NA	-95.98	0.00	-0.88
44300	0.063	60.179	0.561	4	NA	-92.06	0.00	-0.14
44400	0.063	60.179	0.588	4	NA	-92.41	0.00	-0.07
44500	0.063	60.179	0.561	4	NA	-92.06	0.00	-1.13
44600	0.077	60.179	0.524	3	NA	-100.35	0.00	-1.16
44700	0.077	60.179	0.543	3	NA	-96.43	0.00	-0.37
44800	0.049	60.179	0.593	5	NA	-91.78	0.00	-1.12
44900	0.049	60.179	0.591	5	NA	-91.53	0.00	0.00
45000	0.049	60.179	0.591	4	NA	-91.49	-1.75	-3.50
45100	0.049	60.179	0.591	4	NA	-91.49	0.00	-0.69
45200	0.049	60.179	0.591	4	NA	-91.49	-1.75	-3.50
45300	0.043	60.179	0.591	5	NA	-86.12	-1.98	-3.27
45400	0.043	60.179	0.591	5	NA	-86.12	0.00	-5.30
45500	0.043	60.179	1.475	5	NA	-89.69	0.00	-1.15
45600	0.043	60.179	0.595	5	NA	-86.63	0.00	-0.14
45700	0.043	60.179	0.599	5	NA	-87.17	0.00	-0.02
45800	0.043	60.179	0.578	5	NA	-85.93	0.00	-0.69
45900	0.043	60.179	0.572	5	NA	-86.65	0.00	-0.69
46000	0.043	60.179	0.572	5	NA	-86.65	0.00	-0.69
46100	0.043	60.179	0.572	5	NA	-86.65	-1.98	-3.27
46200	0.043	60.179	0.579	5	NA	-85.93	0.00	-0.69
46300	0.043	60.179	0.572	5	NA	-86.65	0.00	0.00
46400	0.055	60.179	0.579	4	NA	-91.35	0.00	-0.06
46500	0.055	60.179	0.579	4	NA	-91.35	0.00	-0.69
46600	0.055	60.179	0.579	4	NA	-91.35	0.00	-0.87
46700	0.055	60.179	0.579	4	NA	-91.35	-1.75	-3.50
46800	0.055	60.179	0.579	4	NA	-91.35	0.00	-0.69
46900	0.052	60.179	0.576	4	NA	-91.34	-1.75	-3.50
47000	0.052	60.179	0.576	4	NA	-91.34	0.00	0.00
47100	0.052	60.096	0.575	4	NA	-91.34	0.00	-0.69
47200	0.052	60.096	0.575	4	NA	-91.34	0.00	-0.83
47300	0.052	60.096	0.575	4	NA	-91.34	0.00	-1.97
47400	0.052	60.096	0.575	4	NA	-91.34	0.00	-3.24
47500	0.021	60.096	0.609	6	NA	-85.24	0.00	-0.69
47600	0.048	60.096	0.595	5	NA	-86.38	-1.98	-3.27
47700	0.048	60.096	0.579	5	NA	-86.58	-1.98	-3.27
47800	0.048	60.096	0.595	5	NA	-86.38	-1.98	-3.27
47900	0.048	60.096	0.595	5	NA	-86.38	0.00	-0.69
48000	0.048	60.096	0.595	5	NA	-86.38	0.00	-0.84
48100	0.048	60.096	0.579	5	NA	-86.58	0.00	-0.68
48200	0.048	60.096	0.579	5	NA	-86.58	0.00	-0.42
48300	0.040	60.096	0.579	6	NA	-85.41	0.00	-0.95
48400	0.040	60.096	0.579	6	NA	-85.41	-2.16	-3.08
48500	0.040	60.096	0.590	6	NA	-84.89	0.00	-0.69
48600	0.040	60.096	0.589	6	NA	-85.15	0.00	-0.32
48700	0.040	60.096	0.590	6	NA	-84.89	-2.16	-3.08
48800	0.040	60.096	0.577	6	NA	-86.42	0.00	0.00
48900	0.041	60.096	0.589	5	NA	-86.16	-1.98	-3.27
49000	0.041	60.096	0.589	5	NA	-86.16	0.00	-0.88
49100	0.049	60.096	0.571	4	NA	-91.41	-1.75	-3.50
49200	0.049	60.096	0.571	4	NA	-91.41	0.00	-0.69
49300	0.076	60.096	0.555	3	NA	-95.95	0.00	-0.69
49400	0.076	60.096	0.564	3	NA	-95.88	0.00	-1.65
49500	0.076	60.096	0.527	3	NA	-99.02	-1.47	-3.80
49600	0.076	60.096	0.564	3	NA	-95.88	0.00	-0.69
49700	0.050	60.096	0.539	3	NA	-96.41	0.00	-1.82
49800	0.050	60.096	0.531	3	NA	-96.48	0.00	-0.69
49900	0.050	60.096	0.531	3	NA	-96.48	0.00	-0.69
50000	0.050	60.096	0.531	3	NA	-96.48	0.00	-1.41
50100	0.050	60.096	0.531	3	NA	-96.48	0.00	-4.94
50200	0.050	60.096	0.500	3	NA	-102.38	0.00	0.00
50300	0.053	60.096	0.596	4	NA	-92.27	0.00	-0.05
50400	0.053	60.096	0.596	4	NA	-92.27	0.00	-0.69
50500	0.053	60.096	0.596	4	NA	-92.27	0.00	-1.79
50600	0.053	60.096	0.596	4	NA	-92.27	-1.75	-3.50
50700	0.053	60.096	0.596	4	NA	-92.27	0.00	0.69
50800	0.053	60.096	0.722	4	NA	-93.28	-1.75	-3.50
50900	0.053	60.096	0.596	4	NA	-92.27	-1.75	-3.50
51000	0.053	60.096	0.596	4	NA	-92.27	0.00	-0.69
51100	0.053	60.096	0.596	4	NA	-92.27	0.00	0.69
51200	0.053	60.096	0.596	4	NA	-92.27	0.00	-0.16
51300	0.053	60.096	0.596	4	NA	-92.27	0.00	-0.95
51400	0.053	60.096	1.479	4	NA	-95.74	0.00	-0.69
51500	0.053	60.096	0.722	4	NA	-93.28	0.00	-0.69
51600	0.053	60.096	0.596	4	NA	-92.27	0.00	0.69
51700	0.053	60.096	0.596	4	NA	-92.27	0.00	0.69
51800	0.053	60.096	0.596	4	NA	-92.27	0.00	-0.69
51900	0.068	60.096	0.611	4	NA	-92.97	0.00	0.69
52000	0.068	60.096	0.611	4	NA	-92.97	0.00	0.69
52100	0.047	60.096	0.590	4	NA	-92.63	-1.75	-3.50
52200	0.047	60.096	0.590	4	NA	-92.63	0.00	-1.12
52300	0.041	60.096	0.585	4	NA	-93.58	-1.75	-3.50
52400	0.043	60.096	0.587	4	NA	-93.13	-1.75	-3.50
52500	0.043	60.096	0.587	4	NA	-93.13	-1.75	-3.50
52600	0.033	60.096	0.713	5	NA	-88.62	0.00	-1.13
52700	0.033	60.096	0.587	5	NA	-88.25	0.00	0.00
52800	0.033	60.096	0.587	5	NA	-88.25	0.00	-0.27
52900	0.033	60.096	0.587	5	NA	-88.25	0.00	-0.69
53000	0.033	60.096	0.587	5	NA	-88.25	0.00	-0.69
53100	0.033	60.096	0.713	5	NA	-88.62	0.00	-0.41
53200	0.033	60.096	0.713	5	NA	-88.62	0.00	-0.62
53300	0.033	60.096	0.713	5	NA	-88.62	0.00	-1.65
53400	0.033	60.096	0.713	5	NA	-88.62	0.00	-0.08
53500	0.004	60.096	0.587	6	NA	-86.87	0.00	0.00
53600	0.004	60.096	0.587	6	NA	-86.87	-2.16	-3.08
53700	0.004	60.096	0.588	6	NA	-87.97	-2.16	-3.08
53800	0.004	60.096	0.835	5	NA	-92.66	0.00	-2.79
53900	0.004	60.096	0.586	5	NA	-89.32	0.00	0.69
54000	0.004	60.096	0.712	5	NA	-90.14	0.00	0.69
54100	0.004	60.096	0.586	5	NA	-89.32	0.00	0.00
54200	0.004	60.096	0.586	5	NA	-89.32	-1.98	-3.27
54300	0.004	60.096	0.584	5	NA	-89.46	0.00	-0.02
54400	0.004	60.096	0.567	6	NA	-94.48	0.00	-0.69
54500	0.028	60.096	0.583	5	NA	-90.16	-1.98	-3.27
54600	0.039	60.096	0.662	4	NA	-99.54	0.00	-0.69
54700	0.037	60.096	0.707	4	NA	-95.62	-1.75	-3.50
54800	0.066	60.096	0.609	4	NA	-92.80	-1.75	-3.50
54900	0.066	60.096	0.609	4	NA	-92.80	0.00	-0.17
55000	0.066	60.096	0.609	4	NA	-92.80	-1.75	-3.50
55100	0.066	60.096	0.609	4	NA	-92.80	0.00	0.69
55200	0.066	60.096	0.609	4	NA	-92.80	0.00	-0.69
55300	0.066	60.096	0.734	4	NA	-93.99	0.00	-0.54
55400	0.066	60.096	0.609	4	NA	-92.80	0.00	-0.59
55500	0.053	60.096	0.596	4	NA	-92.27	0.00	-2.34
55600	0.053	60.096	0.800	4	NA	-98.48	0.00	-0.52
55700	0.053	60.096	0.596	4	NA	-92.27	0.00	-3.28
55800	0.053	60.096	0.596	4	NA	-92.27	0.00	-2.15
55900	0.053	60.096	0.596	4	NA	-92.27	0.00	-0.48
56000	0.053	60.096	0.596	4	NA	-92.27	0.00	-0.50
56100	0.053	60.096	0.596	4	NA	-92.27	0.00	-0.48
56200	0.053	60.096	0.596	4	NA	-92.27	0.00	-0.69
56300	0.053	60.096	0.596	4	NA	-92.27	0.00	-0.69
56400	0.053	60.096	0.721	4	NA	-93.28	-1.75	-3.50
56500	0.062	60.096	0.605	4	NA	-92.53	0.00	-0.69
56600	0.062	60.096	0.605	4	NA	-92.53	0.00	0.00
56700	0.062	60.096	0.590	4	NA	-95.78	0.00	-0.69
56800	0.062	60.096	0.605	4	NA	-92.53	0.00	-1.54
56900	0.062	60.096	0.605	4	NA	-92.53	0.00	0.00
57000	0.062	60.096	0.605	4	NA	-92.53	0.00	0.69
57100	0.056	60.096	0.683	5	NA	-92.87	-1.98	-3.27
57200	0.056	60.096	0.605	5	NA	-87.69	0.00	-0.33
57300	0.062	60.096	0.730	4	NA	-93.64	0.00	-0.69
57400	0.051	60.096	0.605	5	NA	-91.67	0.00	0.69
57500	0.051	60.096	0.605	5	NA	-91.67	0.00	-0.11
57600	0.051	60.096	0.573	5	NA	-97.51	0.00	0.00
57700	0.051	60.096	0.605	5	NA	-91.67	0.00	-1.71
57800	0.051	60.096	0.605	5	NA	-91.67	0.00	-3.55
57900	0.051	60.096	0.605	5	NA	-91.67	0.00	0.00
58000	0.062	60.096	0.730	4	NA	-93.64	0.00	-2.58
58100	0.062	60.096	0.730	4	NA	-93.64	0.00	-2.57
58200	0.062	60.096	0.589	4	NA	-95.79	-1.75	-3.50
58300	0.062	60.096	0.730	4	NA	-93.64	0.00	-0.19
58400	0.062	60.096	0.715	4	NA	-96.93	0.00	-0.69
58500	0.062	60.096	0.605	4	NA	-92.50	0.00	-2.15
58600	0.062	60.096	0.730	4	NA	-93.64	0.00	-0.69
58700	0.021	60.096	0.605	6	NA	-84.94	-2.16	-3.08
58800	0.021	60.096	0.607	6	NA	-84.83	-2.16	-3.08
58900	0.021	60.096	0.607	6	NA	-84.83	0.00	-0.69
59000	0.021	60.096	0.607	6	NA	-84.83	0.00	0.00
59100	0.021	60.096	0.607	5	NA	-88.92	0.00	0.69
59200	0.021	60.096	0.606	5	NA	-91.26	0.00	-0.69
59300	0.021	60.096	0.603	5	NA	-89.18	0.00	0.00
59400	0.049	60.096	0.605	4	NA	-92.36	0.00	0.69
59500	0.049	60.096	0.605	4	NA	-92.36	0.00	0.69
59600	0.049	60.096	0.605	4	NA	-92.36	-1.75	-3.50
59700	0.049	60.096	0.605	4	NA	-92.36	-1.75	-3.50
59800	0.055	60.096	0.610	4	NA	-92.18	0.00	-0.36
59900	0.055	60.096	0.610	4	NA	-92.18	-1.75	-3.50
60000	0.055	60.096	0.625	4	NA	-92.21	-1.75	-3.50
60100	0.055	60.096	0.750	4	NA	-93.26	0.00	-0.69
60200	0.040	60.096	0.624	5	NA	-86.94	0.00	-0.31
60300	0.040	60.096	0.624	5	NA	-86.94	0.00	0.00
60400	0.040	60.096	0.876	5	NA	-90.03	0.00	0.00
60500	0.040	60.096	0.624	5	NA	-86.94	-1.98	-3.27
60600	0.040	60.096	0.750	5	NA	-87.63	0.00	-0.53
60700	0.007	60.096	0.641	6	NA	-83.48	0.00	-0.32
60800	0.007	60.096	0.657	6	NA	-83.58	0.00	-0.78
60900	0.007	60.096	0.656	6	NA	-83.18	0.00	-0.25
61000	0.007	60.096	0.655	5	NA	-87.29	0.00	-0.45
61100	0.051	60.096	0.655	4	NA	-92.49	0.00	-2.00
61200	0.051	60.096	0.655	4	NA	-92.49	0.00	-0.69
61300	0.051	60.096	0.780	4	NA	-93.46	0.00	0.00
61400	0.051	60.096	0.655	4	NA	-92.49	0.00	0.69
61500	0.044	60.096	0.655	5	NA	-86.98	-1.98	-3.27
61600	0.044	60.096	0.780	5	NA	-87.79	0.00	-0.03
61700	0.044	60.096	0.655	5	NA	-86.98	0.00	-0.55
61800	0.051	60.096	0.655	4	NA	-92.49	0.00	0.69
61900	0.055	60.096	0.616	4	NA	-97.62	-1.75	-3.50
62000	0.055	60.096	1.040	4	NA	-98.88	0.00	-0.69
62100	0.055	60.096	0.599	4	NA	-97.31	0.00	-0.69
62200	0.055	60.096	0.599	4	NA	-97.31	0.00	-0.69
62300	0.055	60.096	1.040	4	NA	-98.88	-1.75	-3.50
62400	0.055	60.096	1.040	4	NA	-98.88	0.00	-2.17
62500	0.055	60.096	0.616	4	NA	-97.62	0.00	0.00
62600	0.055	60.096	0.616	4	NA	-97.62	0.00	-0.69
62700	0.057	60.096	0.601	4	NA	-97.10	0.00	-0.82
62800	0.075	60.096	0.601	3	NA	-95.95	0.00	-1.39
62900	0.075	60.096	0.601	3	NA	-95.95	-1.47	-3.80
63000	0.075	60.096	0.601	3	NA	-95.95	0.00	-0.69
63100	0.075	60.096	0.567	3	NA	-98.27	0.00	-0.81
63200	0.075	60.096	0.601	3	NA	-95.95	0.00	-0.31
63300	0.075	60.096	0.533	3	NA	-98.41	0.00	-0.60
63400	0.075	60.096	0.601	3	NA	-95.95	0.00	-0.69
63500	0.075	60.096	0.601	3	NA	-95.95	-1.47	-3.80
63600	0.075	60.096	0.601	3	NA	-95.95	0.00	-0.26
63700	0.075	60.096	0.533	3	NA	-98.41	0.00	-0.69
63800	0.075	60.096	0.593	3	NA	-95.90	-1.47	-3.80
63900	0.065	60.096	0.593	4	NA	-95.56	0.00	-0.69
64000	0.065	60.096	0.593	4	NA	-95.56	0.00	-0.69
64100	0.065	60.096	0.593	4	NA	-95.56	-1.75	-3.50
64200	0.065	60.096	0.593	4	NA	-95.56	-1.75	-3.50
64300	0.065	60.096	0.593	4	NA	-95.56	0.00	-0.24
64400	0.075	60.096	0.593	3	NA	-95.90	-1.47	-3.80
64500	0.075	60.096	1.475	3	NA	-99.21	0.00	-0.70
64600	0.075	60.096	0.601	3	NA	-95.95	0.00	-0.53
64700	0.079	60.096	0.604	3	NA	-96.21	0.00	-3.41
64800	0.082	60.096	0.607	3	NA	-96.44	-1.47	-3.80
64900	0.082	60.096	0.607	3	NA	-96.44	0.00	-0.69
65000	0.065	60.096	1.474	3	NA	-98.92	0.00	-0.69
65100	0.065	60.096	0.557	3	NA	-98.48	1.06	4.21
65200	0.074	60.096	0.600	3	NA	-95.89	0.00	-0.05
65300	0.080	60.096	0.606	3	NA	-96.33	-1.47	-3.80
65400	0.080	60.096	0.540	3	NA	-98.43	0.00	-2.21
65500	0.080	60.096	0.614	3	NA	-96.37	-1.47	-3.80
65600	0.080	60.096	0.614	3	NA	-96.37	0.00	-0.29
65700	0.080	60.096	0.614	3	NA	-96.37	0.00	-1.65
65800	0.080	60.096	0.614	3	NA	-96.37	0.00	-2.04
65900	0.074	60.096	0.613	3	NA	-95.95	0.00	-1.61
66000	0.074	60.096	0.613	3	NA	-95.95	0.00	-0.69
66100	0.074	60.096	0.613	3	NA	-95.95	0.00	-0.69
66200	0.074	60.096	0.613	3	NA	-95.95	0.00	-0.69
66300	0.074	60.096	0.613	3	NA	-95.95	0.00	-0.57
66400	0.074	60.096	0.613	3	NA	-95.95	0.00	-0.69
66500	0.074	60.096	0.613	3	NA	-95.95	0.00	-1.71
66600	0.074	60.096	0.613	3	NA	-95.95	0.00	-1.21
66700	0.064	60.096	0.603	3	NA	-95.62	0.00	-0.69
66800	0.064	60.096	0.603	3	NA	-95.62	0.00	-0.04
66900	0.064	60.096	0.603	3	NA	-95.62	-1.47	-3.80
67000	0.064	60.569	0.607	3	NA	-95.62	0.00	-0.53
67100	0.064	60.569	0.610	3	NA	-95.65	0.00	-0.07
67200	0.064	60.569	0.610	3	NA	-95.65	0.00	0.00
67300	0.064	60.569	0.610	3	NA	-95.65	0.00	-0.69
67400	0.064	60.569	0.610	3	NA	-95.65	0.00	-0.69
67500	0.064	60.569	0.610	3	NA	-95.65	0.00	-0.69
67600	0.064	60.569	0.610	3	NA	-95.65	-1.47	-3.80
67700	0.064	60.569	0.610	3	NA	-95.65	0.00	-0.69
67800	0.064	60.569	0.610	3	NA	-95.65	-1.47	-3.80
67900	0.064	60.569	0.529	3	NA	-98.73	0.00	0.69
68000	0.064	60.569	0.610	3	NA	-95.65	-1.47	-3.80
68100	0.059	60.569	0.644	4	NA	-93.20	0.00	0.00
68200	0.059	60.569	0.644	4	NA	-93.20	-1.75	-3.50
68300	0.058	60.569	0.628	4	NA	-91.97	0.00	-0.21
68400	0.058	60.569	0.644	4	NA	-93.19	0.00	-0.69
68500	0.058	60.569	0.628	4	NA	-91.97	0.00	-0.69
68600	0.083	60.569	0.548	3	NA	-98.47	0.00	-0.69
68700	0.083	60.569	0.613	3	NA	-96.54	0.00	-0.69
68800	0.083	60.569	0.613	3	NA	-96.54	0.00	-0.69
68900	0.083	60.569	0.613	3	NA	-96.54	0.00	-0.93
69000	0.083	60.569	0.613	3	NA	-96.54	0.00	-0.69
69100	0.083	60.569	1.502	3	NA	-99.81	0.00	-0.69
69200	0.083	60.569	1.502	3	NA	-99.81	0.00	-0.58
69300	0.083	60.569	0.613	3	NA	-96.54	-1.47	-3.80
69400	0.083	60.569	0.613	3	NA	-96.54	0.00	0.69
69500	0.048	60.569	0.585	4	NA	-98.00	-1.75	-3.50
69600	0.048	60.569	0.585	4	NA	-98.00	0.00	-1.15
69700	0.049	60.569	1.475	4	NA	-101.49	0.00	-0.69
69800	0.050	60.569	0.582	3	NA	-96.50	0.00	-0.69
69900	0.050	60.569	0.582	3	NA	-96.50	0.00	-0.44
70000	0.050	60.569	0.582	3	NA	-96.50	0.00	0.69
70100	0.050	60.569	0.582	3	NA	-96.50	0.00	-1.94
70200	0.050	60.569	0.582	3	NA	-96.50	0.00	-3.19
70300	0.050	60.569	1.469	3	NA	-99.98	0.00	-0.69
70400	0.054	60.569	0.583	3	NA	-95.96	0.00	-0.69
70500	0.050	60.569	0.586	4	NA	-92.16	-1.75	-3.50
70600	0.050	60.569	0.589	4	NA	-92.63	-1.75	-3.50
70700	0.050	60.569	0.597	4	NA	-92.60	0.00	-0.69
70800	0.050	60.569	0.589	4	NA	-92.63	-1.75	-3.50
70900	0.050	60.569	0.589	4	NA	-92.63	0.00	-0.69
71000	0.050	60.569	0.579	4	NA	-92.51	0.00	-0.67
71100	0.058	60.569	0.580	4	NA	-92.95	0.00	0.00
71200	0.058	60.569	0.574	4	NA	-91.55	0.00	-1.56
71300	0.064	60.569	0.574	3	NA	-95.43	0.00	-2.12
71400	0.065	60.569	0.523	3	NA	-98.98	-1.47	-3.80
71500	0.065	60.569	0.584	3	NA	-95.48	0.00	-1.57
71600	0.065	60.569	0.584	3	NA	-95.48	-1.47	-3.80
71700	0.106	60.569	0.566	3	NA	-100.33	0.00	-0.46
71800	0.100	60.569	0.618	3	NA	-98.28	-1.47	-3.80
71900	0.100	60.569	0.589	3	NA	-99.70	0.00	-0.69
72000	0.059	60.569	0.579	3	NA	-95.56	0.00	-0.69
72100	0.059	60.569	0.579	3	NA	-95.56	0.00	-0.32
72200	0.059	60.569	0.579	3	NA	-95.56	0.00	-3.37
72300	0.059	60.569	0.579	3	NA	-95.56	-1.47	-3.80
72400	0.059	60.569	0.579	3	NA	-95.56	0.00	-1.34
72500	0.059	60.569	0.579	3	NA	-95.56	0.00	-0.69
72600	0.059	60.569	0.579	3	NA	-95.56	-1.47	-3.80
72700	0.060	60.569	0.580	3	NA	-95.54	0.00	-2.19
72800	0.060	60.569	0.580	3	NA	-95.54	0.00	-0.54
72900	0.060	60.569	0.730	3	NA	-102.35	0.00	-0.69
73000	0.060	60.569	0.580	3	NA	-95.54	-1.47	-3.80
73100	0.060	60.569	0.580	3	NA	-95.54	0.00	-0.86
73200	0.060	60.569	0.578	3	NA	-95.53	0.00	-0.69
73300	0.060	60.569	0.578	3	NA	-95.53	0.00	-1.81
73400	0.060	60.569	0.578	3	NA	-95.53	0.00	-1.30
73500	0.060	60.569	0.578	3	NA	-95.53	0.00	-0.69
73600	0.060	60.569	0.578	3	NA	-95.53	0.00	0.69
73700	0.060	60.569	0.578	3	NA	-95.53	0.00	0.69
73800	0.049	60.569	0.578	4	NA	-91.52	0.00	-0.69
73900	0.075	60.569	0.592	3	NA	-95.86	0.00	-2.77
74000	0.075	60.569	0.592	3	NA	-95.86	0.00	0.69
74100	0.075	60.569	0.592	3	NA	-95.86	0.00	-0.69
74200	0.061	60.569	0.592	4	NA	-91.95	-1.75	-3.50
74300	0.061	60.569	0.619	4	NA	-92.28	0.00	-0.08
74400	0.061	60.569	0.619	4	NA	-92.28	0.00	-0.69
74500	0.061	60.569	0.563	4	NA	-95.23	0.00	0.69
74600	0.034	60.569	0.619	5	NA	-87.14	-1.98	-3.27
74700	0.033	60.569	0.617	5	NA	-87.58	0.00	-0.70
74800	0.033	60.569	0.617	5	NA	-87.58	0.00	0.69
74900	0.047	60.569	0.590	4	NA	-91.64	0.00	-3.39
75000	0.047	60.569	0.590	4	NA	-91.64	0.00	-0.69
75100	0.047	60.569	0.590	4	NA	-91.64	0.00	-0.41
75200	0.047	60.569	0.602	4	NA	-91.71	0.00	-1.02
75300	0.047	60.569	0.602	4	NA	-91.71	-1.75	-3.50
75400	0.047	60.569	0.602	4	NA	-91.71	0.00	-0.69
75500	0.047	60.387	0.601	4	NA	-91.71	0.00	-0.69
75600	0.047	60.387	0.601	4	NA	-91.71	-1.75	-3.50
75700	0.008	60.387	0.601	4	NA	-89.87	-1.75	-3.50
75800	0.008	60.387	0.601	4	NA	-89.87	-1.75	-3.50
75900	0.008	60.387	0.530	4	NA	-91.95	0.00	-2.08
76000	0.008	60.387	0.530	4	NA	-91.95	0.00	-0.69
76100	0.008	60.387	0.563	4	NA	-91.86	0.00	-1.03
76200	0.008	60.387	0.600	4	NA	-90.97	0.00	0.69
76300	0.008	60.387	0.582	5	NA	-91.36	0.00	-0.81
76400	0.057	60.387	0.549	4	NA	-95.45	0.00	-1.31
76500	0.057	60.387	0.566	4	NA	-95.88	0.00	0.69
76600	0.057	60.387	1.453	4	NA	-99.32	0.00	-0.69
76700	0.057	60.387	0.566	4	NA	-95.88	0.00	-2.08
76800	0.057	60.387	0.549	4	NA	-95.45	0.00	-1.29
76900	0.057	60.387	0.535	4	NA	-99.20	0.00	-0.69
77000	0.057	60.387	0.549	4	NA	-95.45	0.00	-0.32
77100	0.057	60.387	0.573	4	NA	-95.58	-1.75	-3.50
77200	0.057	60.387	0.585	4	NA	-95.62	0.00	-0.08
77300	0.057	60.387	0.573	4	NA	-95.58	0.00	-0.69
77400	0.057	60.387	0.566	4	NA	-95.88	1.47	3.80
77500	0.057	60.387	0.585	3	NA	-95.77	0.00	-1.36
77600	0.057	60.387	0.585	3	NA	-95.77	0.00	-0.18
77700	0.057	60.387	0.551	3	NA	-99.38	0.00	-0.69
77800	0.057	60.622	0.587	3	NA	-95.77	0.00	-0.69
77900	0.041	60.622	0.585	4	NA	-93.23	0.00	-0.61
78000	0.041	60.622	0.637	4	NA	-94.70	0.00	-0.69
78100	0.041	60.622	0.585	4	NA	-93.23	0.00	-0.69
78200	0.003	60.622	0.642	5	NA	-90.33	-1.75	-3.50
78300	0.003	60.622	0.622	6	NA	-83.48	0.00	0.69
78400	0.003	60.622	0.618	6	NA	-84.62	0.00	-0.52
78500	0.003	60.622	0.623	6	NA	-87.51	-2.16	-3.08
78600	0.003	60.622	0.648	6	NA	-86.41	0.00	0.00
78700	0.003	60.622	0.648	6	NA	-86.41	-2.16	-3.08
78800	0.003	60.622	0.622	6	NA	-86.13	0.00	-0.69
78900	0.003	60.622	0.648	6	NA	-86.41	0.00	-1.60
79000	0.053	60.622	0.648	6	NA	-87.70	0.00	-0.45
79100	0.053	60.622	0.622	6	NA	-91.81	0.00	-0.25
79200	0.053	60.622	0.622	6	NA	-87.52	-2.16	-3.08
79300	0.042	60.622	0.612	6	NA	-87.59	0.00	0.69
79400	0.042	60.622	0.673	6	NA	-89.72	0.00	-0.69
79500	0.042	60.622	0.647	6	NA	-88.15	0.00	-0.69
79600	0.042	60.622	0.612	6	NA	-87.59	0.00	-0.69
79700	0.042	60.622	0.612	6	NA	-87.59	0.00	-2.39
79800	0.042	60.622	0.664	6	NA	-89.09	0.00	-0.69
79900	0.042	60.622	0.638	6	NA	-87.52	0.00	0.69
80000	0.042	60.622	0.638	6	NA	-87.52	0.00	-1.92
80100	0.042	60.622	0.660	6	NA	-89.65	0.00	0.69
80200	0.049	60.622	0.631	6	NA	-87.72	0.00	-0.19
80300	0.049	60.622	0.657	6	NA	-89.25	0.00	0.69
80400	0.049	60.622	0.606	6	NA	-87.62	0.00	-0.09
80500	0.049	60.622	0.606	6	NA	-87.62	0.00	-0.69
80600	0.049	60.622	0.683	6	NA	-90.58	0.00	-0.69
80700	0.049	60.622	0.683	6	NA	-90.58	-2.16	-3.08
80800	0.054	60.622	0.657	5	NA	-88.79	0.00	0.69
80900	0.054	60.622	0.632	5	NA	-87.29	0.00	-0.69
81000	0.054	60.622	0.632	5	NA	-87.29	0.00	-0.69
81100	0.054	60.622	0.606	5	NA	-87.09	-1.98	-3.27
81200	0.067	60.622	0.606	4	NA	-92.09	0.00	-0.38
81300	0.067	60.622	0.606	4	NA	-92.09	-1.75	-3.50
81400	0.039	60.622	0.588	5	NA	-86.67	-1.98	-3.27
81500	0.039	60.622	0.606	5	NA	-86.28	0.00	0.00
81600	0.039	60.622	0.606	5	NA	-86.28	0.00	-1.21
81700	0.039	60.622	0.606	5	NA	-86.28	0.00	-2.58
81800	0.062	60.622	0.588	4	NA	-91.99	-1.75	-3.50
81900	0.062	60.622	0.606	4	NA	-92.11	0.00	-1.13
82000	0.062	60.622	0.588	4	NA	-91.99	-1.75	-3.50
