state	min	max	mean	rates	root	lnL	lnL.p	lnL.h
883200	0.069	1.830	0.151	3	NA	-90.89	-1.47	-3.80
883300	0.087	1.830	0.125	2	NA	-95.70	0.00	-0.94
883400	0.087	1.830	0.125	2	NA	-95.70	0.00	-0.07
883500	0.054	2.225	0.131	3	NA	-92.80	0.00	-4.12
883600	0.054	2.225	0.125	3	NA	-92.80	0.00	0.00
883700	0.048	2.225	0.117	3	NA	-93.64	0.00	-0.08
883800	0.048	2.146	0.125	2	NA	-93.64	-1.06	-4.21
883900	0.048	2.146	0.125	2	NA	-93.64	-1.06	-4.21
884000	0.048	2.146	0.125	2	NA	-93.64	0.00	-1.99
884100	0.048	2.146	0.125	2	NA	-93.64	-1.06	-4.21
884200	0.048	2.146	0.125	2	NA	-93.64	-1.06	-4.21
884300	0.048	2.146	0.125	2	NA	-93.64	0.00	-0.49
884400	0.048	2.146	0.125	2	NA	-93.64	0.00	-0.64
884500	0.048	2.146	0.125	2	NA	-93.64	0.00	-0.67
884600	0.048	2.146	0.125	2	NA	-93.64	0.00	-2.79
884700	0.018	2.146	0.126	3	NA	-93.30	0.00	0.69
884800	0.018	2.146	0.125	3	NA	-93.07	-1.47	-3.80
884900	0.018	2.146	0.126	3	NA	-93.36	-1.47	-3.80
885000	0.038	2.146	0.126	4	NA	-82.95	0.00	-1.31
885100	0.038	2.146	0.131	4	NA	-83.63	0.00	0.00
885200	0.056	2.146	0.136	3	NA	-88.33	-1.47	-3.80
885300	0.056	2.146	0.136	3	NA	-88.33	0.00	0.69
885400	0.059	2.146	0.136	2	NA	-92.44	0.00	-1.48
885500	0.059	2.146	0.136	2	NA	-92.44	0.00	-0.20
885600	0.059	2.146	0.136	2	NA	-92.44	0.00	-0.04
885700	0.059	2.146	0.136	2	NA	-92.44	0.00	-1.28
885800	0.059	2.146	0.136	2	NA	-92.44	0.00	-0.51
885900	0.059	2.146	0.136	2	NA	-92.44	0.00	-0.40
886000	0.059	2.146	0.136	2	NA	-92.44	0.00	-5.23
886100	0.059	2.146	0.136	2	NA	-92.44	0.00	-0.28
886200	0.059	2.146	0.136	2	NA	-92.44	0.00	-0.63
886300	0.059	2.146	0.136	2	NA	-92.44	0.00	-1.12
886400	0.059	2.146	0.136	2	NA	-92.44	0.00	-0.07
886500	0.059	2.146	0.136	2	NA	-92.44	0.00	-1.41
886600	0.059	2.146	0.136	2	NA	-92.44	-1.06	-4.21
886700	0.059	2.146	0.136	2	NA	-92.44	0.00	-0.27
886800	0.059	2.146	0.136	2	NA	-92.44	0.00	-0.66
886900	0.059	2.146	0.136	2	NA	-92.44	0.00	-0.93
887000	0.059	2.146	0.136	2	NA	-92.44	0.00	-3.08
887100	0.059	2.146	0.136	2	NA	-92.44	0.00	-0.82
887200	0.059	2.146	0.136	2	NA	-92.44	0.00	-0.66
887300	0.059	2.146	0.136	2	NA	-92.44	0.00	-0.45
887400	0.059	2.146	0.136	2	NA	-92.44	-1.06	-4.21
887500	0.059	2.146	0.136	2	NA	-92.44	0.00	-0.45
887600	0.059	2.146	0.136	2	NA	-92.44	0.00	-0.78
887700	0.105	2.146	0.125	4	NA	-96.47	0.00	-0.16
887800	0.051	2.146	0.165	5	NA	-90.89	0.00	0.00
887900	0.087	2.146	0.137	3	NA	-94.55	-1.47	-3.80
888000	0.045	5.312	0.163	4	NA	-90.77	0.00	-0.01
888100	0.045	5.312	0.163	4	NA	-90.77	0.00	0.69
888200	0.087	5.312	0.201	3	NA	-95.28	-1.47	-3.80
888300	0.087	5.312	0.201	3	NA	-95.28	0.00	-1.39
888400	0.087	5.312	0.278	3	NA	-97.02	0.00	-0.03
888500	0.087	5.312	0.201	3	NA	-95.28	0.00	-1.14
888600	0.087	5.312	0.201	3	NA	-95.28	0.00	0.69
888700	0.115	2.146	0.171	3	NA	-99.37	0.00	-0.69
888800	0.053	4.390	0.202	5	NA	-85.48	-1.98	-3.27
888900	0.056	4.390	0.205	5	NA	-85.85	0.00	-0.38
889000	0.056	4.390	0.227	5	NA	-87.41	0.00	-0.47
889100	0.040	6.602	0.227	5	NA	-85.92	0.00	-1.04
889200	0.040	6.602	0.227	5	NA	-85.92	-1.98	-3.27
889300	0.040	6.602	0.227	5	NA	-85.92	0.00	0.00
889400	0.040	6.602	0.227	5	NA	-85.92	0.00	-0.63
889500	0.040	6.602	0.285	5	NA	-86.22	0.00	-0.69
889600	0.025	4.390	0.286	5	NA	-87.31	0.00	-0.69
889700	0.038	7.404	0.230	5	NA	-86.01	-1.98	-3.27
889800	0.038	7.775	0.233	5	NA	-86.04	0.00	-0.69
889900	0.071	7.775	0.291	4	NA	-92.79	0.00	-0.06
890000	0.071	7.775	0.233	4	NA	-91.95	0.00	-0.69
890100	0.071	7.775	0.233	4	NA	-91.95	0.00	-0.69
890200	0.071	7.775	0.233	4	NA	-91.95	0.00	-1.85
890300	0.071	7.915	0.234	4	NA	-91.96	0.00	-0.69
890400	0.071	7.915	0.234	4	NA	-91.96	0.00	-0.69
890500	0.077	7.915	0.297	4	NA	-93.48	0.00	0.00
890600	0.046	7.915	0.240	5	NA	-85.72	0.00	-0.69
890700	0.037	7.915	0.289	5	NA	-86.30	0.00	-0.69
890800	0.037	7.915	0.231	5	NA	-86.13	0.00	-0.24
890900	0.052	5.940	0.231	5	NA	-86.01	0.00	0.00
891000	0.050	6.273	0.231	5	NA	-85.90	0.00	-0.23
891100	0.050	6.273	0.289	5	NA	-86.46	0.00	-0.69
891200	0.050	6.273	0.231	5	NA	-85.90	0.00	-0.69
891300	0.080	6.273	0.258	4	NA	-95.91	0.00	-0.58
891400	0.050	4.009	0.175	4	NA	-88.88	0.00	-0.09
891500	0.050	4.009	0.176	4	NA	-88.91	0.00	0.00
891600	0.050	4.009	0.167	4	NA	-88.69	0.00	-0.69
891700	0.050	4.009	0.167	4	NA	-89.08	-1.75	-3.50
891800	0.050	4.009	0.186	4	NA	-89.98	-1.75	-3.50
891900	0.091	2.146	0.167	2	NA	-94.34	-1.06	-4.21
892000	0.091	2.146	0.167	2	NA	-94.34	0.00	-0.49
892100	0.066	2.146	0.167	3	NA	-90.03	0.00	-0.69
892200	0.081	2.146	0.157	2	NA	-93.33	-1.06	-4.21
892300	0.081	2.146	0.157	2	NA	-93.33	0.00	-0.99
892400	0.081	2.146	0.157	2	NA	-93.33	0.00	-0.65
892500	0.054	2.146	0.178	3	NA	-91.19	-1.47	-3.80
892600	0.054	2.146	0.167	3	NA	-90.28	0.00	-0.69
892700	0.054	2.146	0.147	3	NA	-88.34	0.00	-0.69
892800	0.044	2.146	0.127	3	NA	-89.26	-1.47	-3.80
892900	0.035	2.146	0.137	4	NA	-82.94	0.00	-0.69
893000	0.035	2.146	0.148	4	NA	-84.05	0.00	-0.07
893100	0.035	2.146	0.148	4	NA	-84.05	0.00	-3.91
893200	0.035	2.146	0.127	4	NA	-83.77	0.00	-0.69
893300	0.044	2.146	0.127	3	NA	-89.29	0.00	-1.70
893400	0.061	2.146	0.153	3	NA	-88.67	0.00	-0.31
893500	0.049	1.780	0.128	3	NA	-88.33	-1.47	-3.80
893600	0.049	1.780	0.128	3	NA	-88.33	-1.47	-3.80
893700	0.049	1.780	0.128	3	NA	-88.33	0.00	-1.19
893800	0.049	1.780	0.102	3	NA	-92.89	-1.47	-3.80
893900	0.049	1.780	0.128	3	NA	-88.33	0.00	-0.69
894000	0.049	1.780	0.128	3	NA	-88.33	-1.47	-3.80
894100	0.040	1.780	0.131	3	NA	-90.52	0.00	0.69
894200	0.040	1.780	0.120	3	NA	-89.43	0.00	-0.20
894300	0.040	1.780	0.141	3	NA	-91.44	0.00	0.69
894400	0.050	1.780	0.139	3	NA	-89.32	0.00	-0.69
894500	0.050	1.780	0.150	3	NA	-90.26	0.00	-0.73
894600	0.050	1.780	0.119	3	NA	-88.66	0.00	0.00
894700	0.066	1.780	0.129	2	NA	-92.35	0.00	-1.85
894800	0.066	1.780	0.129	2	NA	-92.35	0.00	-1.87
894900	0.019	1.780	0.104	3	NA	-90.27	0.00	-0.02
895000	0.066	1.780	0.079	2	NA	-95.82	0.00	-0.23
895100	0.066	1.780	0.079	2	NA	-95.82	0.00	-0.67
895200	0.066	1.780	0.079	2	NA	-95.82	-1.06	-4.21
895300	0.066	1.780	0.079	2	NA	-95.82	0.00	-0.13
895400	0.000	1.780	0.129	3	NA	-85.62	-1.47	-3.80
895500	0.000	4.246	0.136	5	NA	-77.50	0.00	-1.98
895600	0.000	1.780	0.136	4	NA	-82.37	0.00	0.69
895700	0.000	1.780	0.147	4	NA	-83.68	-1.75	-3.50
895800	0.000	1.780	0.177	5	NA	-86.71	0.00	-0.71
895900	0.000	1.780	0.194	4	NA	-88.39	1.75	3.50
896000	0.000	1.780	0.140	4	NA	-82.70	0.00	-1.25
896100	0.000	1.780	0.130	5	NA	-76.24	-1.98	-3.27
896200	0.000	1.780	0.115	5	NA	-77.02	0.00	0.69
896300	0.000	1.780	0.115	5	NA	-76.70	0.00	-3.54
896400	0.000	1.780	0.115	5	NA	-76.70	-1.98	-3.27
896500	0.000	1.780	0.146	5	NA	-77.87	0.00	-2.27
896600	0.000	1.780	0.146	5	NA	-77.55	-1.98	-3.27
896700	0.000	1.780	0.115	5	NA	-77.02	0.00	0.69
896800	0.000	1.780	0.117	4	NA	-81.88	0.00	0.00
896900	0.000	1.780	0.133	4	NA	-82.14	0.00	0.69
897000	0.000	1.780	0.117	4	NA	-81.88	0.00	-0.69
897100	0.051	1.780	0.122	3	NA	-88.55	-1.47	-3.80
897200	0.051	1.780	0.138	3	NA	-88.42	0.00	-0.69
897300	0.053	3.127	0.164	4	NA	-88.42	-1.75	-3.50
897400	0.053	3.127	0.139	4	NA	-88.69	-1.75	-3.50
897500	0.071	3.127	0.139	2	NA	-95.30	0.00	-1.16
897600	0.071	3.127	0.139	2	NA	-95.30	0.00	-0.24
897700	0.071	3.127	0.139	2	NA	-95.30	0.00	-1.14
897800	0.054	3.127	0.139	3	NA	-92.62	0.00	-0.14
897900	0.059	3.127	0.188	3	NA	-88.99	0.00	-1.79
898000	0.059	3.127	0.221	3	NA	-89.40	-1.47	-3.80
898100	0.059	3.127	0.188	3	NA	-88.99	0.00	0.69
898200	0.059	3.127	0.188	3	NA	-88.99	0.00	-0.69
898300	0.059	3.127	0.188	3	NA	-88.99	0.00	0.69
898400	0.059	3.127	0.188	3	NA	-88.99	-1.47	-3.80
898500	0.059	3.176	0.190	3	NA	-89.00	-1.47	-3.80
898600	0.059	3.176	0.190	3	NA	-89.00	0.00	-0.69
898700	0.059	3.176	0.190	3	NA	-89.00	0.00	-0.08
898800	0.046	3.176	0.288	4	NA	-86.75	0.00	-0.69
898900	0.046	3.176	0.255	4	NA	-85.30	0.00	-0.69
899000	0.046	3.176	0.222	4	NA	-83.62	-1.75	-3.50
899100	0.046	3.176	0.222	4	NA	-83.62	0.00	-0.58
899200	0.046	3.176	0.222	4	NA	-83.62	0.00	-0.69
899300	0.046	3.176	0.222	5	NA	-83.63	0.00	-0.69
899400	0.046	3.176	0.189	5	NA	-83.46	0.00	-2.05
899500	0.046	3.176	0.189	5	NA	-83.46	0.00	0.69
899600	0.046	3.176	0.222	4	NA	-83.63	0.00	-0.14
899700	0.058	3.176	0.222	3	NA	-89.39	-1.47	-3.80
899800	0.052	3.176	0.220	4	NA	-89.98	-1.75	-3.50
899900	0.054	3.176	0.185	3	NA	-88.88	-1.47	-3.80
9e+05	0.054	3.176	0.218	3	NA	-89.21	0.00	-0.45
900100	0.054	3.176	0.185	3	NA	-88.88	-1.47	-3.80
900200	0.053	3.176	0.184	3	NA	-88.89	0.00	0.69
900300	0.046	3.176	0.283	4	NA	-86.75	0.00	0.00
900400	0.046	3.176	0.250	4	NA	-85.30	0.00	0.69
900500	0.038	3.176	0.209	4	NA	-91.71	0.00	0.69
900600	0.038	3.123	0.238	4	NA	-88.58	0.00	-0.34
900700	0.038	3.123	0.204	4	NA	-83.86	0.00	-1.14
900800	0.038	3.123	0.171	4	NA	-83.95	0.00	-0.28
900900	0.038	3.123	0.171	4	NA	-83.95	0.00	-0.69
901000	0.038	3.123	0.237	4	NA	-85.58	0.00	-0.69
901100	0.038	3.123	0.171	4	NA	-83.95	0.00	-0.69
901200	0.048	3.123	0.180	4	NA	-83.83	-1.75	-3.50
901300	0.054	3.123	0.184	3	NA	-88.87	0.00	-0.69
901400	0.053	3.123	0.183	4	NA	-88.38	0.00	-0.04
901500	0.053	3.123	0.188	4	NA	-89.52	0.00	-0.69
901600	0.063	3.123	0.199	4	NA	-90.45	0.00	-0.69
901700	0.063	3.123	0.148	4	NA	-91.12	0.00	-0.39
901800	0.063	3.123	0.228	4	NA	-90.00	-1.75	-3.50
901900	0.063	3.123	0.225	4	NA	-89.93	0.00	-0.69
902000	0.110	3.123	0.182	3	NA	-97.76	-1.47	-3.80
902100	0.095	3.123	0.117	3	NA	-96.16	0.00	-0.69
902200	0.095	0.300	0.117	2	NA	-99.27	-1.06	-4.21
902300	0.095	0.300	0.117	2	NA	-99.27	0.00	-0.34
902400	0.054	5.050	0.099	3	NA	-92.18	0.00	-0.69
902500	0.054	5.050	0.099	3	NA	-92.18	0.00	0.69
902600	0.054	5.050	0.196	4	NA	-89.76	0.00	-1.81
902700	0.043	5.050	0.122	5	NA	-83.47	0.00	-0.69
902800	0.043	5.050	0.196	5	NA	-84.12	-1.98	-3.27
902900	0.043	5.050	0.123	5	NA	-83.62	0.00	-0.69
903000	0.043	5.050	0.196	4	NA	-84.01	0.00	-1.64
903100	0.043	5.050	0.122	4	NA	-83.50	0.00	0.69
903200	0.043	5.050	0.196	4	NA	-84.01	0.00	-0.35
903300	0.043	5.050	0.122	4	NA	-83.50	0.00	-0.75
903400	0.043	5.050	0.196	4	NA	-84.01	0.00	-0.69
903500	0.054	5.050	0.122	3	NA	-89.00	0.00	-0.69
903600	0.063	5.050	0.131	3	NA	-89.38	0.00	-0.84
903700	0.063	5.050	0.131	3	NA	-89.38	0.00	-0.69
903800	0.053	5.050	0.121	3	NA	-89.01	0.00	-0.98
903900	0.053	5.050	0.195	3	NA	-89.74	0.00	-0.63
904000	0.053	5.050	0.195	3	NA	-89.74	0.00	-0.01
904100	0.053	5.050	0.121	3	NA	-89.01	0.00	0.69
904200	0.037	5.050	0.106	3	NA	-91.64	0.00	-1.58
904300	0.044	5.050	0.202	4	NA	-84.11	-1.75	-3.50
904400	0.044	5.050	0.129	4	NA	-83.58	0.00	-0.14
904500	0.071	5.050	0.212	3	NA	-91.08	-1.47	-3.80
904600	0.071	5.050	0.212	3	NA	-91.08	0.00	-0.08
904700	0.071	5.050	0.139	3	NA	-90.13	-1.47	-3.80
904800	0.071	5.050	0.139	3	NA	-90.13	0.00	-2.80
904900	0.071	5.050	0.139	3	NA	-90.13	0.00	0.69
905000	0.071	5.050	0.212	3	NA	-91.08	0.00	-0.69
905100	0.071	5.050	0.139	3	NA	-90.13	0.00	0.69
905200	0.071	5.050	0.139	3	NA	-90.13	0.00	0.69
905300	0.071	5.050	0.139	3	NA	-90.13	0.00	0.69
905400	0.071	5.050	0.139	3	NA	-90.13	0.00	0.00
905500	0.071	5.050	0.201	3	NA	-94.65	0.00	-0.69
905600	0.071	5.050	0.139	3	NA	-90.13	0.00	-0.69
905700	0.071	4.796	0.137	3	NA	-90.11	0.00	-0.69
905800	0.070	4.871	0.137	3	NA	-94.48	0.00	-0.69
905900	0.070	4.871	0.137	3	NA	-94.48	0.00	-0.69
906000	0.065	5.566	0.137	3	NA	-94.48	-1.47	-3.80
906100	0.065	5.566	0.137	3	NA	-94.48	0.00	-0.67
906200	0.065	5.566	0.137	3	NA	-94.48	0.00	-2.08
906300	0.065	5.566	0.138	3	NA	-94.46	0.00	-1.38
906400	0.065	5.566	0.138	3	NA	-94.46	0.00	0.00
906500	0.065	5.566	0.138	3	NA	-94.46	0.00	-1.19
906600	0.065	5.566	0.134	3	NA	-94.56	0.00	-0.69
906700	0.138	0.851	0.164	2	NA	-100.33	0.00	-1.79
906800	0.033	10.557	0.164	5	NA	-86.27	0.00	-0.69
906900	0.033	10.557	0.334	5	NA	-88.28	0.00	-0.34
907000	0.037	10.557	0.161	4	NA	-92.08	0.00	-0.42
907100	0.037	10.557	0.161	4	NA	-92.08	0.00	-0.69
907200	0.033	10.557	0.169	5	NA	-85.29	0.00	-1.50
907300	0.033	10.557	0.161	5	NA	-86.37	0.00	0.69
907400	0.033	10.557	0.170	5	NA	-86.31	0.00	-0.69
907500	0.050	10.557	0.164	4	NA	-90.39	0.00	-1.08
907600	0.050	10.557	0.157	4	NA	-90.99	0.00	-0.65
907700	0.050	10.557	0.157	4	NA	-90.99	0.00	0.69
907800	0.041	10.557	0.157	5	NA	-85.39	-1.98	-3.27
907900	0.037	10.557	0.167	6	NA	-85.51	0.00	-0.69
908000	0.037	10.557	0.160	6	NA	-84.96	0.00	-0.51
908100	0.037	10.557	0.153	6	NA	-85.96	-2.16	-3.08
908200	0.037	10.557	0.167	6	NA	-85.51	0.00	-0.69
908300	0.037	10.557	0.162	6	NA	-85.45	0.00	-0.69
908400	0.065	10.557	0.178	5	NA	-91.41	0.00	0.00
908500	0.065	10.609	0.196	5	NA	-92.77	0.00	-1.76
908600	0.065	10.609	0.191	5	NA	-90.21	-1.98	-3.27
908700	0.065	10.609	0.182	5	NA	-90.34	-1.98	-3.27
908800	0.066	10.609	0.191	4	NA	-91.65	-1.75	-3.50
908900	0.076	10.609	0.185	3	NA	-94.82	0.00	-1.17
909000	0.076	10.609	0.185	3	NA	-94.82	0.00	0.00
909100	0.052	10.609	0.203	5	NA	-95.79	0.00	-0.19
909200	0.052	10.609	0.232	5	NA	-91.41	0.00	-0.69
909300	0.044	10.609	0.225	5	NA	-91.90	0.00	-0.69
909400	0.051	10.609	0.230	5	NA	-86.59	0.00	-2.55
909500	0.051	11.101	0.229	5	NA	-85.84	0.00	0.69
909600	0.055	11.101	0.350	4	NA	-97.82	0.00	-0.86
909700	0.055	11.101	0.193	4	NA	-96.09	-1.75	-3.50
909800	0.055	11.101	0.187	4	NA	-95.23	0.00	-0.45
909900	0.055	11.101	0.204	4	NA	-95.25	-1.75	-3.50
910000	0.058	11.101	0.204	3	NA	-94.23	0.00	-0.29
910100	0.050	11.101	0.204	4	NA	-90.37	0.00	-0.69
910200	0.050	11.101	0.219	4	NA	-90.20	0.00	-0.69
910300	0.050	11.101	0.204	4	NA	-90.37	0.00	-3.61
910400	0.050	11.101	0.219	4	NA	-90.20	0.00	-0.60
910500	0.050	11.101	0.204	4	NA	-90.37	-1.75	-3.50
910600	0.050	11.101	0.204	4	NA	-90.37	0.00	-0.24
910700	0.050	11.101	0.219	4	NA	-90.20	0.00	-0.34
910800	0.050	11.101	0.204	4	NA	-90.37	0.00	0.69
910900	0.050	11.101	0.190	4	NA	-90.35	0.00	-1.37
911000	0.050	11.101	0.164	4	NA	-95.74	0.00	-0.22
911100	0.050	11.101	0.170	4	NA	-94.75	0.00	-1.07
911200	0.050	11.101	0.205	4	NA	-90.18	0.00	-0.49
911300	0.050	11.101	0.190	4	NA	-90.35	0.00	-0.69
911400	0.050	11.101	0.213	4	NA	-90.19	0.00	-0.06
911500	0.050	11.101	0.198	4	NA	-90.35	0.00	0.69
911600	0.050	11.101	0.198	4	NA	-90.35	0.00	-0.36
911700	0.050	11.101	0.179	4	NA	-90.40	0.00	-0.69
911800	0.050	11.101	0.179	4	NA	-90.40	0.00	-0.07
911900	0.050	11.101	0.179	4	NA	-90.40	0.00	-0.69
912000	0.050	11.101	0.179	4	NA	-90.40	0.00	-0.69
912100	0.064	11.101	0.347	3	NA	-96.68	0.00	-0.69
912200	0.064	11.101	0.185	3	NA	-94.16	0.00	-3.68
912300	0.064	11.101	0.185	3	NA	-94.16	-1.47	-3.80
912400	0.064	11.101	0.185	3	NA	-94.16	0.00	-0.69
912500	0.064	11.101	0.185	3	NA	-94.16	0.00	-0.94
912600	0.064	11.101	0.185	3	NA	-94.16	0.00	0.00
912700	0.064	11.101	0.185	3	NA	-94.16	0.00	-0.69
912800	0.064	11.101	0.185	3	NA	-94.16	0.00	-0.69
912900	0.042	11.101	0.185	4	NA	-90.69	0.00	-0.69
913000	0.037	11.101	0.346	5	NA	-89.72	0.00	-1.85
913100	0.039	11.101	0.182	4	NA	-91.37	0.00	0.00
913200	0.039	11.101	0.182	4	NA	-91.37	-1.75	-3.50
913300	0.061	11.101	0.182	3	NA	-94.18	1.47	3.80
913400	0.061	11.101	0.166	3	NA	-97.57	0.00	-0.69
913500	0.061	11.101	0.182	3	NA	-94.18	0.00	-0.30
913600	0.054	11.101	0.182	4	NA	-90.12	0.00	-0.05
913700	0.054	11.101	0.186	4	NA	-90.63	0.00	0.69
913800	0.050	11.101	0.182	5	NA	-84.92	0.00	-0.69
913900	0.050	11.101	0.182	5	NA	-84.92	0.00	-0.88
914000	0.050	11.101	0.194	5	NA	-86.57	0.00	-0.69
914100	0.050	11.101	0.365	5	NA	-88.96	0.00	-0.17
914200	0.054	11.101	0.202	4	NA	-91.60	0.00	-2.42
914300	0.054	11.101	0.341	4	NA	-93.76	0.00	-0.58
914400	0.004	11.101	0.181	4	NA	-89.56	0.00	-2.92
914500	0.004	11.101	0.181	4	NA	-89.56	-1.75	-3.50
914600	0.004	10.938	0.187	4	NA	-91.14	0.00	-0.69
914700	0.004	10.938	0.167	4	NA	-92.22	0.00	0.00
914800	0.004	6.913	0.177	4	NA	-90.63	0.00	-0.69
914900	0.004	6.913	0.172	4	NA	-90.21	0.00	-0.82
915000	0.083	6.913	0.273	3	NA	-96.39	0.00	0.69
915100	0.135	1.152	0.172	2	NA	-99.76	0.00	-0.35
915200	0.135	1.152	0.172	2	NA	-99.76	0.00	-0.97
915300	0.051	11.007	0.172	3	NA	-88.65	0.00	-0.69
915400	0.039	11.007	0.172	4	NA	-83.85	0.00	-0.59
915500	0.039	11.007	0.172	4	NA	-83.85	0.00	0.69
915600	0.051	11.007	0.156	3	NA	-92.94	0.00	-0.69
915700	0.051	11.007	0.172	3	NA	-88.65	0.00	-0.69
915800	0.051	11.007	0.172	3	NA	-88.65	0.00	-0.69
915900	0.051	11.007	0.172	3	NA	-88.65	0.00	-0.27
916000	0.051	11.007	0.172	3	NA	-88.65	0.00	-0.05
916100	0.044	11.007	0.172	4	NA	-83.74	0.00	-0.69
916200	0.044	11.297	0.200	4	NA	-84.53	0.00	-0.55
916300	0.044	11.297	0.193	4	NA	-83.31	0.00	-0.18
916400	0.044	11.297	0.193	4	NA	-83.31	0.00	0.69
916500	0.044	11.297	0.180	4	NA	-83.70	0.00	-0.69
916600	0.044	11.297	0.193	4	NA	-83.31	-1.75	-3.50
916700	0.044	11.297	0.219	4	NA	-85.51	-1.75	-3.50
916800	0.044	11.297	0.180	4	NA	-83.70	0.00	0.00
916900	0.036	11.297	0.196	5	NA	-83.35	0.00	0.69
917000	0.036	11.297	0.185	5	NA	-83.10	0.00	-3.45
917100	0.036	11.297	0.196	5	NA	-83.10	-1.98	-3.27
917200	0.036	11.297	0.199	5	NA	-83.82	0.00	-0.69
917300	0.036	11.297	0.212	5	NA	-85.04	0.00	-0.12
917400	0.036	11.297	0.196	5	NA	-83.10	0.00	-1.35
917500	0.036	11.297	0.204	4	NA	-84.54	0.00	-1.37
917600	0.036	11.297	0.204	4	NA	-84.54	0.00	-0.69
917700	0.036	11.297	0.204	4	NA	-84.54	0.00	0.69
917800	0.036	11.297	0.204	4	NA	-84.54	0.00	-0.21
917900	0.036	11.297	0.204	4	NA	-84.54	0.00	-0.46
918000	0.062	11.297	0.204	3	NA	-89.03	-1.47	-3.80
918100	0.062	11.297	0.204	3	NA	-89.03	0.00	-0.03
918200	0.062	11.297	0.204	3	NA	-89.03	0.00	-0.56
918300	0.062	11.297	0.204	3	NA	-89.03	0.00	-0.30
918400	0.062	11.297	0.204	3	NA	-89.03	-1.47	-3.80
918500	0.048	11.297	0.195	4	NA	-83.97	0.00	-0.69
918600	0.081	11.297	0.222	3	NA	-91.16	0.00	-0.03
918700	0.038	11.297	0.222	4	NA	-84.79	0.00	0.69
918800	0.047	11.297	0.189	3	NA	-88.84	0.00	0.69
918900	0.038	11.297	0.189	4	NA	-83.90	0.00	-2.28
919000	0.038	11.297	0.182	4	NA	-84.83	0.00	-0.69
919100	0.038	11.297	0.189	4	NA	-83.90	0.00	-1.88
919200	0.038	11.297	0.185	4	NA	-83.44	-1.75	-3.50
919300	0.038	11.297	0.185	4	NA	-83.44	0.00	-0.69
919400	0.038	11.297	0.182	4	NA	-84.83	0.00	-0.70
919500	0.038	11.297	0.185	4	NA	-83.44	0.00	-0.94
919600	0.038	11.297	0.182	4	NA	-84.83	-1.75	-3.50
919700	0.038	11.297	0.185	4	NA	-83.44	0.00	-1.93
919800	0.038	11.297	0.185	4	NA	-83.44	0.00	-0.69
919900	0.038	11.297	0.185	4	NA	-83.44	0.00	-0.69
920000	0.038	11.297	0.185	4	NA	-83.44	0.00	-0.19
920100	0.038	11.297	0.185	4	NA	-83.44	0.00	-0.69
920200	0.032	11.297	0.192	5	NA	-83.16	0.00	-3.71
920300	0.032	11.297	0.198	5	NA	-83.91	0.00	-0.69
920400	0.038	11.297	0.186	4	NA	-83.41	0.00	-3.07
920500	0.040	11.297	0.183	3	NA	-89.93	0.00	-0.16
920600	0.040	11.297	0.183	3	NA	-89.93	0.00	-0.69
920700	0.037	11.297	0.191	4	NA	-83.63	0.00	-0.69
920800	0.037	11.297	0.191	4	NA	-83.63	-1.75	-3.50
920900	0.037	11.297	0.191	4	NA	-83.63	0.00	-1.15
921000	0.037	11.297	0.201	4	NA	-83.86	0.00	0.00
921100	0.037	11.297	0.208	4	NA	-83.88	-1.75	-3.50
921200	0.037	11.297	0.208	4	NA	-83.88	0.00	-0.69
921300	0.037	11.297	0.199	4	NA	-84.44	-1.75	-3.50
921400	0.037	11.297	0.195	4	NA	-83.96	0.00	-0.04
921500	0.037	11.297	0.194	4	NA	-83.54	0.00	-0.69
921600	0.060	11.297	0.210	3	NA	-88.86	0.00	0.69
921700	0.060	11.297	0.210	3	NA	-88.86	0.00	-0.12
921800	0.060	11.297	0.210	3	NA	-88.86	0.00	-0.69
921900	0.060	11.297	0.210	3	NA	-88.86	0.00	-0.01
922000	0.060	11.297	0.194	3	NA	-88.82	0.00	0.00
922100	0.060	11.297	0.180	3	NA	-88.90	0.00	-0.69
922200	0.060	11.297	0.180	3	NA	-88.90	0.00	0.69
922300	0.060	11.297	0.180	3	NA	-88.90	0.00	-0.38
922400	0.060	11.297	0.174	3	NA	-89.01	0.00	-0.49
922500	0.040	11.297	0.162	4	NA	-83.98	0.00	-0.81
922600	0.040	11.297	0.175	4	NA	-85.21	0.00	-0.80
922700	0.040	11.297	0.188	4	NA	-86.20	0.00	-0.96
922800	0.040	11.297	0.150	4	NA	-84.57	0.00	-0.69
922900	0.040	11.297	0.188	4	NA	-86.20	0.00	-0.67
923000	0.040	11.297	0.188	4	NA	-86.20	0.00	0.69
923100	0.040	11.297	0.163	4	NA	-84.02	0.00	-0.69
923200	0.040	11.297	0.163	4	NA	-84.02	0.00	-0.40
923300	0.038	11.591	0.144	3	NA	-91.43	0.00	-0.69
923400	0.033	11.591	0.144	4	NA	-85.99	-1.75	-3.50
923500	0.036	11.591	0.142	3	NA	-92.02	-1.47	-3.80
923600	0.032	11.591	0.142	4	NA	-86.26	0.00	-0.69
923700	0.032	11.591	0.141	4	NA	-86.20	0.00	-0.87
923800	0.032	11.591	0.141	4	NA	-86.20	0.00	-0.11
923900	0.032	11.591	0.142	4	NA	-86.26	0.00	0.69
924000	0.032	11.591	0.141	4	NA	-86.20	0.00	0.69
924100	0.032	11.591	0.142	4	NA	-86.26	0.00	0.69
